id,apn,sale_date,opening_bid,winning_bid,notes
3220,2982727606,5/10/2017,$900.00,-,No Bids
3221,2982727641,5/10/2017,"$2,200.00",-,No Bids
3222,2982727644,5/10/2017,$900.00,-,No Bids
3224,2982727708,5/10/2017,"$1,900.00",-,No Bids
3225,2982727716,5/10/2017,"$1,900.00",-,No Bids
3226,2982727722,5/10/2017,"$1,600.00",-,No Bids
3227,2982727743,5/10/2017,$900.00,$900.00,
3228,2982727817,5/10/2017,"$2,100.00",-,No Bids
3229,2982727824,5/10/2017,"$2,100.00",-,No Bids
3230,2982727838,5/10/2017,$900.00,-,No Bids
3231,2982727852,5/10/2017,"$2,000.00",-,No Bids
3232,2982727917,5/10/2017,"$2,400.00",-,No Bids
3233,2982727920,5/10/2017,$900.00,-,No Bids
3234,2982727947,5/10/2017,$900.00,-,No Bids
3235,2982727952,5/10/2017,"$2,400.00",-,No Bids
3236,2982728014,5/10/2017,$900.00,-,No Bids
3237,2982728016,5/10/2017,$900.00,-,No Bids
3238,2982728020,5/10/2017,$900.00,-,No Bids
3239,2982728032,5/10/2017,"$2,100.00",-,No Bids
3240,2982728033,5/10/2017,"$1,800.00","$1,800.00",
3241,2982728039,5/10/2017,"$2,400.00",-,No Bids
3242,2982728108,5/10/2017,"$2,200.00",-,No Bids
3243,2982728116,5/10/2017,"$2,000.00",-,No Bids
3244,2982728123,5/10/2017,"$2,800.00",-,No Bids
3245,2982728150,5/10/2017,"$2,300.00",-,No Bids
3246,2982728205,5/10/2017,"$2,000.00",-,No Bids
3247,2982728302,5/10/2017,"$2,400.00",-,No Bids
3248,2982728342,5/10/2017,"$2,000.00",-,No Bids
3249,2982728345,5/10/2017,"$2,200.00",-,No Bids
3250,2982728349,5/10/2017,"$2,700.00",-,No Bids
3251,2982728417,5/10/2017,$900.00,-,No Bids
3252,2982728419,5/10/2017,"$2,000.00",-,No Bids
3253,2982728435,5/10/2017,"$2,000.00",-,No Bids
3254,2982728436,5/10/2017,"$2,300.00",-,No Bids
3255,2982728503,5/10/2017,"$2,700.00",-,No Bids
3256,2982728507,5/10/2017,"$2,400.00",-,No Bids
3257,2982728512,5/10/2017,"$2,200.00",-,No Bids
3258,2982728516,5/10/2017,"$2,000.00",-,No Bids
3259,2982728536,5/10/2017,$900.00,-,No Bids
3260,2982728542,5/10/2017,"$2,400.00",-,No Bids
3261,2982728604,5/10/2017,$900.00,-,No Bids
3262,2982728617,5/10/2017,"$2,600.00",-,No Bids
3263,2982728642,5/10/2017,"$2,300.00",-,No Bids
3264,2982728645,5/10/2017,$900.00,-,No Bids
3265,2982728652,5/10/2017,"$2,600.00",-,No Bids
3266,2982728711,5/10/2017,"$2,500.00",-,No Bids
3267,2982728716,5/10/2017,"$2,200.00",-,No Bids
3269,2982728810,5/10/2017,"$1,600.00",-,No Bids
3270,2982728814,5/10/2017,$900.00,-,No Bids
3271,2982728820,5/10/2017,"$2,200.00",-,No Bids
3272,2982728841,5/10/2017,"$2,000.00",-,No Bids
3273,2982728907,5/10/2017,"$2,100.00",-,No Bids
3274,2982728910,5/10/2017,$900.00,-,No Bids
3275,2982728911,5/10/2017,"$2,200.00",-,No Bids
3276,2982728912,5/10/2017,"$2,700.00",-,No Bids
3277,2982728919,5/10/2017,"$1,900.00",-,No Bids
3278,2982728950,5/10/2017,$900.00,-,No Bids
3279,2982728951,5/10/2017,"$2,800.00",-,No Bids
3280,2982729102,5/10/2017,$900.00,-,No Bids
3282,2982729112,5/10/2017,"$2,000.00",-,No Bids
3283,2982729206,5/10/2017,"$2,400.00",-,No Bids
3284,2982729209,5/10/2017,$900.00,-,No Bids
3285,2982729238,5/10/2017,$900.00,-,No Bids
3286,2982729246,5/10/2017,"$2,600.00",-,No Bids
3287,2982729247,5/10/2017,"$2,600.00",-,No Bids
3288,2982729248,5/10/2017,"$2,600.00",-,No Bids
3289,2982729252,5/10/2017,"$2,200.00",-,No Bids
3290,2982729301,5/10/2017,$900.00,-,No Bids
3291,2982729307,5/10/2017,"$2,700.00",-,No Bids
3292,2982729308,5/10/2017,"$2,000.00",-,No Bids
3293,2982729314,5/10/2017,"$2,200.00",-,No Bids
3294,2982729316,5/10/2017,"$1,900.00",-,No Bids
3296,2982729344,5/10/2017,"$2,300.00",-,No Bids
3297,2982729413,5/10/2017,"$2,200.00",-,No Bids
3298,2982729418,5/10/2017,"$2,000.00",-,No Bids
3299,2982729441,5/10/2017,"$1,900.00",-,No Bids
3300,2982729450,5/10/2017,"$2,700.00",-,No Bids
